Palabras clave,Fecha y hora,Origen,Id. del evento,Categoría de la tarea,Descripcion
Auditoría correcta,8/3/2025 10:51:19,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Las credenciales del Administrador de credenciales se leyeron.

Asunto:
	Id. de seguridad:		SYSTEM
	Nombre de la cuenta:		FP-2024$
	Dominio de la cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3E7
	Operación de lectura:		Enumerar las credenciales

Este evento se produce cuando un usuario realiza una operación de lectura en las credenciales almacenadas en el Administrador de credenciales."
Auditoría correcta,8/3/2025 10:51:19,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Las credenciales del Administrador de credenciales se leyeron.

Asunto:
	Id. de seguridad:		FP-2024\fp
	Nombre de la cuenta:		fp
	Dominio de la cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3
	Operación de lectura:		Enumerar las credenciales

Este evento se produce cuando un usuario realiza una operación de lectura en las credenciales almacenadas en el Administrador de credenciales."
Auditoría correcta,8/3/2025 10:51:19,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Las credenciales del Administrador de credenciales se leyeron.

Asunto:
	Id. de seguridad:		FP-2024\fp
	Nombre de la cuenta:		fp
	Dominio de la cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3
	Operación de lectura:		Enumerar las credenciales

Este evento se produce cuando un usuario realiza una operación de lectura en las credenciales almacenadas en el Administrador de credenciales."
Auditoría correcta,8/3/2025 10:51:19,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Las credenciales del Administrador de credenciales se leyeron.

Asunto:
	Id. de seguridad:		FP-2024\fp
	Nombre de la cuenta:		fp
	Dominio de la cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3
	Operación de lectura:		Enumerar las credenciales

Este evento se produce cuando un usuario realiza una operación de lectura en las credenciales almacenadas en el Administrador de credenciales."
Auditoría correcta,8/3/2025 10:51:19,Microsoft-Windows-Security-Auditing,4672,Special Logon,"Se asignaron privilegios especiales a un nuevo inicio de sesión.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3E7

Privilegios:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
Auditoría correcta,8/3/2025 10:51:19,Microsoft-Windows-Security-Auditing,4624,Logon,"Se inició sesión correctamente en una cuenta.

Firmante:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		FP-2024$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3E7

Información de inicio de sesión:
	Tipo de inicio de sesión:		5
	Modo de administrador restringido:	-
	Credential Guard remota:	-
	Cuenta virtual:		No
	Token elevado:		Sí

Nivel de suplantación:		Suplantación

Nuevo inicio de sesión:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3E7
	Inicio de sesión vinculado:		0x0
	Nombre de cuenta de red:	-
	Dominio de cuenta de red:	-
	GUID de inicio de sesión:		{00000000-0000-0000-0000-000000000000}

Información de proceso:
	Id. de proceso:		0x47c
	Nombre de proceso:		C:\Windows\System32\services.exe

Información de red:
	Nombre de estación de trabajo:	-
	Dirección de red de origen:	-
	Puerto de origen:		-

Información de autenticación detallada:
	Proceso de inicio de sesión:		Advapi  
	Paquete de autenticación:	Negotiate
	Servicios transitados:	-
	Nombre de paquete (solo NTLM):	-
	Longitud de clave:		0

Este evento se genera cuando se crea una sesión de inicio. Lo genera el equipo al que se tuvo acceso.

Los campos de firmante indican la cuenta del sistema local que solicitó el inicio de sesión. Suele ser un servicio como el servicio de servidor o un proceso local como Winlogon.exe o Services.exe.

El campo Tipo de inicio de sesión indica la clase de inicio de sesión que se realizó. Los tipos más comunes son 2 (interactivo) y 3 (red).

Los campos Nuevo inicio de sesión indican la cuenta para la que se creó el nuevo inicio de sesión, es decir, aquella en la que se inició la sesión.

Los campos de red indican dónde se originó una solicitud de inicio de sesión remota. Nombre de estación de trabajo no está siempre disponible y se puede dejar en blanco en algunos casos.

El campo de nivel de suplantación indica en qué medida un proceso en la sesión de inicio de sesión puede suplantar.

Los campos de información de autenticación proporcionan información detallada sobre esta solicitud de inicio de sesión específica.
	- GUID de inicio de sesión es un identificador único que se puede usar para correlacionar este evento con un evento KDC.
	- Servicios transitados indica los servicios intermedios que participaron en esta solicitud de inicio de sesión.
	- Nombre de paquete indica el subprotocolo que se usó entre los protocolos NTLM.
	- Longitud de clave indica la longitud de la clave de sesión generada. Será 0 si no se solicitó una clave de sesión."
Auditoría correcta,8/3/2025 10:50:34,Microsoft-Windows-Security-Auditing,5061,System Integrity,"Operación criptográfica.

Sujeto:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3

Parámetros criptográficos:
	Nombre de proveedor:	Microsoft Software Key Storage Provider
	Nombre de algoritmo:	RSA
	Nombre de clave:	TB_0_microsoft.com
	Tipo de clave:	Clave de usuario.

Operación criptográfica:
	Operación:	Abrir clave.
	Código de retorno:	0x0"
Auditoría correcta,8/3/2025 10:50:07,Microsoft-Windows-Security-Auditing,5061,System Integrity,"Operación criptográfica.

Sujeto:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3

Parámetros criptográficos:
	Nombre de proveedor:	Microsoft Software Key Storage Provider
	Nombre de algoritmo:	RSA
	Nombre de clave:	TB_0_office.com
	Tipo de clave:	Clave de usuario.

Operación criptográfica:
	Operación:	Abrir clave.
	Código de retorno:	0x0"
Auditoría correcta,8/3/2025 10:42:51,Microsoft-Windows-Security-Auditing,4798,User Account Management,"Se enumeró la pertenencia a grupos locales de un usuario.

Firmante:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3

Usuario:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuenta:		FP-2024

Información de proceso:
	Id. de proceso:		0x2834
	Nombre de proceso:		C:\Windows\explorer.exe"
Auditoría correcta,8/3/2025 10:26:27,Microsoft-Windows-Security-Auditing,4672,Special Logon,"Se asignaron privilegios especiales a un nuevo inicio de sesión.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3E7

Privilegios:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
Auditoría correcta,8/3/2025 10:26:27,Microsoft-Windows-Security-Auditing,4624,Logon,"Se inició sesión correctamente en una cuenta.

Firmante:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		FP-2024$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3E7

Información de inicio de sesión:
	Tipo de inicio de sesión:		5
	Modo de administrador restringido:	-
	Credential Guard remota:	-
	Cuenta virtual:		No
	Token elevado:		Sí

Nivel de suplantación:		Suplantación

Nuevo inicio de sesión:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3E7
	Inicio de sesión vinculado:		0x0
	Nombre de cuenta de red:	-
	Dominio de cuenta de red:	-
	GUID de inicio de sesión:		{00000000-0000-0000-0000-000000000000}

Información de proceso:
	Id. de proceso:		0x47c
	Nombre de proceso:		C:\Windows\System32\services.exe

Información de red:
	Nombre de estación de trabajo:	-
	Dirección de red de origen:	-
	Puerto de origen:		-

Información de autenticación detallada:
	Proceso de inicio de sesión:		Advapi  
	Paquete de autenticación:	Negotiate
	Servicios transitados:	-
	Nombre de paquete (solo NTLM):	-
	Longitud de clave:		0

Este evento se genera cuando se crea una sesión de inicio. Lo genera el equipo al que se tuvo acceso.

Los campos de firmante indican la cuenta del sistema local que solicitó el inicio de sesión. Suele ser un servicio como el servicio de servidor o un proceso local como Winlogon.exe o Services.exe.

El campo Tipo de inicio de sesión indica la clase de inicio de sesión que se realizó. Los tipos más comunes son 2 (interactivo) y 3 (red).

Los campos Nuevo inicio de sesión indican la cuenta para la que se creó el nuevo inicio de sesión, es decir, aquella en la que se inició la sesión.

Los campos de red indican dónde se originó una solicitud de inicio de sesión remota. Nombre de estación de trabajo no está siempre disponible y se puede dejar en blanco en algunos casos.

El campo de nivel de suplantación indica en qué medida un proceso en la sesión de inicio de sesión puede suplantar.

Los campos de información de autenticación proporcionan información detallada sobre esta solicitud de inicio de sesión específica.
	- GUID de inicio de sesión es un identificador único que se puede usar para correlacionar este evento con un evento KDC.
	- Servicios transitados indica los servicios intermedios que participaron en esta solicitud de inicio de sesión.
	- Nombre de paquete indica el subprotocolo que se usó entre los protocolos NTLM.
	- Longitud de clave indica la longitud de la clave de sesión generada. Será 0 si no se solicitó una clave de sesión."
Auditoría correcta,8/3/2025 10:24:17,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Las credenciales del Administrador de credenciales se leyeron.

Asunto:
	Id. de seguridad:		FP-2024\fp
	Nombre de la cuenta:		fp
	Dominio de la cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3
	Operación de lectura:		Leer la credencial

Este evento se produce cuando un usuario realiza una operación de lectura en las credenciales almacenadas en el Administrador de credenciales."
Auditoría correcta,8/3/2025 10:24:17,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Las credenciales del Administrador de credenciales se leyeron.

Asunto:
	Id. de seguridad:		FP-2024\fp
	Nombre de la cuenta:		fp
	Dominio de la cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3
	Operación de lectura:		Enumerar las credenciales

Este evento se produce cuando un usuario realiza una operación de lectura en las credenciales almacenadas en el Administrador de credenciales."
Auditoría correcta,8/3/2025 10:24:17,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Las credenciales del Administrador de credenciales se leyeron.

Asunto:
	Id. de seguridad:		FP-2024\fp
	Nombre de la cuenta:		fp
	Dominio de la cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3
	Operación de lectura:		Leer la credencial

Este evento se produce cuando un usuario realiza una operación de lectura en las credenciales almacenadas en el Administrador de credenciales."
Auditoría correcta,8/3/2025 10:24:17,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Las credenciales del Administrador de credenciales se leyeron.

Asunto:
	Id. de seguridad:		FP-2024\fp
	Nombre de la cuenta:		fp
	Dominio de la cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3
	Operación de lectura:		Enumerar las credenciales

Este evento se produce cuando un usuario realiza una operación de lectura en las credenciales almacenadas en el Administrador de credenciales."
Auditoría correcta,8/3/2025 10:14:04,Microsoft-Windows-Security-Auditing,5058,Other System Events,"Operación de archivo de clave.

Tema:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuentas:		FP-2024
	Id. de inicio de sesión:		0x817E3

Información del proceso:
	Id. de proceso:		5964
	Hora de creación del proceso:	‎2025‎-‎03‎-‎08T15:13:50.506061700Z

Parámetros criptográficos:
	Nombre del proveedor:	Microsoft Software Key Storage Provider
	Nombre del algoritmo:	ECDSA_P256
	Nombre de la clave:	ChromeMetricsTestKey
	Tipo de clave:	Clave de usuario.

Información de la operación de archivo de clave:
	Ruta del archivo:	C:\Users\fp\AppData\Roaming\Microsoft\Crypto\Keys\1e313dfb17707690d41bc1ce552b952a_d8e47b53-24da-4967-9270-89bbfd6e6a8f
	Operación:	Eliminar archivo de clave.
	Código de retorno:	0x0"
Auditoría correcta,8/3/2025 10:14:04,Microsoft-Windows-Security-Auditing,5059,Other System Events,"Operación de migración de claves.

Tema:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuentas:		FP-2024
	Id. de inicio de sesión:		0x817E3

Información del proceso:
	Id. de proceso:		5964
	Tiempo de creación del proceso:	‎2025‎-‎03‎-‎08T15:13:50.506061700Z

Parámetros criptográficos:
	Nombre del proveedor:	Microsoft Software Key Storage Provider
	Nombre del algoritmo:	ECDSA_P256
	Nombre de la clave:	ChromeMetricsTestKey
	Tipo de clave:	Clave de usuario.

Información adicional:
	Operación:	Exportar la clave criptográfica persistente.
	Código de retorno:	0x0"
Auditoría correcta,8/3/2025 10:14:04,Microsoft-Windows-Security-Auditing,5061,System Integrity,"Operación criptográfica.

Sujeto:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3

Parámetros criptográficos:
	Nombre de proveedor:	Microsoft Software Key Storage Provider
	Nombre de algoritmo:	ECDSA_P256
	Nombre de clave:	ChromeMetricsTestKey
	Tipo de clave:	Clave de usuario.

Operación criptográfica:
	Operación:	Abrir clave.
	Código de retorno:	0x0"
Auditoría correcta,8/3/2025 10:14:04,Microsoft-Windows-Security-Auditing,5058,Other System Events,"Operación de archivo de clave.

Tema:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuentas:		FP-2024
	Id. de inicio de sesión:		0x817E3

Información del proceso:
	Id. de proceso:		5964
	Hora de creación del proceso:	‎2025‎-‎03‎-‎08T15:13:50.506061700Z

Parámetros criptográficos:
	Nombre del proveedor:	Microsoft Software Key Storage Provider
	Nombre del algoritmo:	UNKNOWN
	Nombre de la clave:	ChromeMetricsTestKey
	Tipo de clave:	Clave de usuario.

Información de la operación de archivo de clave:
	Ruta del archivo:	C:\Users\fp\AppData\Roaming\Microsoft\Crypto\Keys\1e313dfb17707690d41bc1ce552b952a_d8e47b53-24da-4967-9270-89bbfd6e6a8f
	Operación:	Leer clave persistente del archivo.
	Código de retorno:	0x0"
Auditoría correcta,8/3/2025 10:14:04,Microsoft-Windows-Security-Auditing,5059,Other System Events,"Operación de migración de claves.

Tema:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuentas:		FP-2024
	Id. de inicio de sesión:		0x817E3

Información del proceso:
	Id. de proceso:		5964
	Tiempo de creación del proceso:	‎2025‎-‎03‎-‎08T15:13:50.506061700Z

Parámetros criptográficos:
	Nombre del proveedor:	Microsoft Software Key Storage Provider
	Nombre del algoritmo:	ECDSA_P256
	Nombre de la clave:	ChromeMetricsTestKey
	Tipo de clave:	Clave de usuario.

Información adicional:
	Operación:	Exportar la clave criptográfica persistente.
	Código de retorno:	0x0"
Auditoría correcta,8/3/2025 10:14:04,Microsoft-Windows-Security-Auditing,5061,System Integrity,"Operación criptográfica.

Sujeto:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3

Parámetros criptográficos:
	Nombre de proveedor:	Microsoft Software Key Storage Provider
	Nombre de algoritmo:	ECDSA_P256
	Nombre de clave:	ChromeMetricsTestKey
	Tipo de clave:	Clave de usuario.

Operación criptográfica:
	Operación:	Crear clave.
	Código de retorno:	0x0"
Auditoría correcta,8/3/2025 10:14:04,Microsoft-Windows-Security-Auditing,5058,Other System Events,"Operación de archivo de clave.

Tema:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuentas:		FP-2024
	Id. de inicio de sesión:		0x817E3

Información del proceso:
	Id. de proceso:		5964
	Hora de creación del proceso:	‎2025‎-‎03‎-‎08T15:13:50.506061700Z

Parámetros criptográficos:
	Nombre del proveedor:	Microsoft Software Key Storage Provider
	Nombre del algoritmo:	ECDSA_P256
	Nombre de la clave:	ChromeMetricsTestKey
	Tipo de clave:	Clave de usuario.

Información de la operación de archivo de clave:
	Ruta del archivo:	C:\Users\fp\AppData\Roaming\Microsoft\Crypto\Keys\1e313dfb17707690d41bc1ce552b952a_d8e47b53-24da-4967-9270-89bbfd6e6a8f
	Operación:	Escribir clave persistente en el archivo.
	Código de retorno:	0x0"
Auditoría correcta,8/3/2025 10:09:50,Microsoft-Windows-Security-Auditing,4798,User Account Management,"Se enumeró la pertenencia a grupos locales de un usuario.

Firmante:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3

Usuario:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuenta:		FP-2024

Información de proceso:
	Id. de proceso:		0x2834
	Nombre de proceso:		C:\Windows\explorer.exe"
Auditoría correcta,8/3/2025 10:09:49,Microsoft-Windows-Security-Auditing,4672,Special Logon,"Se asignaron privilegios especiales a un nuevo inicio de sesión.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3E7

Privilegios:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
Auditoría correcta,8/3/2025 10:09:49,Microsoft-Windows-Security-Auditing,4624,Logon,"Se inició sesión correctamente en una cuenta.

Firmante:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		FP-2024$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3E7

Información de inicio de sesión:
	Tipo de inicio de sesión:		5
	Modo de administrador restringido:	-
	Credential Guard remota:	-
	Cuenta virtual:		No
	Token elevado:		Sí

Nivel de suplantación:		Suplantación

Nuevo inicio de sesión:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3E7
	Inicio de sesión vinculado:		0x0
	Nombre de cuenta de red:	-
	Dominio de cuenta de red:	-
	GUID de inicio de sesión:		{00000000-0000-0000-0000-000000000000}

Información de proceso:
	Id. de proceso:		0x47c
	Nombre de proceso:		C:\Windows\System32\services.exe

Información de red:
	Nombre de estación de trabajo:	-
	Dirección de red de origen:	-
	Puerto de origen:		-

Información de autenticación detallada:
	Proceso de inicio de sesión:		Advapi  
	Paquete de autenticación:	Negotiate
	Servicios transitados:	-
	Nombre de paquete (solo NTLM):	-
	Longitud de clave:		0

Este evento se genera cuando se crea una sesión de inicio. Lo genera el equipo al que se tuvo acceso.

Los campos de firmante indican la cuenta del sistema local que solicitó el inicio de sesión. Suele ser un servicio como el servicio de servidor o un proceso local como Winlogon.exe o Services.exe.

El campo Tipo de inicio de sesión indica la clase de inicio de sesión que se realizó. Los tipos más comunes son 2 (interactivo) y 3 (red).

Los campos Nuevo inicio de sesión indican la cuenta para la que se creó el nuevo inicio de sesión, es decir, aquella en la que se inició la sesión.

Los campos de red indican dónde se originó una solicitud de inicio de sesión remota. Nombre de estación de trabajo no está siempre disponible y se puede dejar en blanco en algunos casos.

El campo de nivel de suplantación indica en qué medida un proceso en la sesión de inicio de sesión puede suplantar.

Los campos de información de autenticación proporcionan información detallada sobre esta solicitud de inicio de sesión específica.
	- GUID de inicio de sesión es un identificador único que se puede usar para correlacionar este evento con un evento KDC.
	- Servicios transitados indica los servicios intermedios que participaron en esta solicitud de inicio de sesión.
	- Nombre de paquete indica el subprotocolo que se usó entre los protocolos NTLM.
	- Longitud de clave indica la longitud de la clave de sesión generada. Será 0 si no se solicitó una clave de sesión."
Auditoría correcta,8/3/2025 10:09:36,Microsoft-Windows-Security-Auditing,4798,User Account Management,"Se enumeró la pertenencia a grupos locales de un usuario.

Firmante:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuenta:		FP-2024
	Id. de inicio de sesión:		0x817E3

Usuario:
	Id. de seguridad:		FP-2024\fp
	Nombre de cuenta:		fp
	Dominio de cuenta:		FP-2024

Información de proceso:
	Id. de proceso:		0x2834
	Nombre de proceso:		C:\Windows\explorer.exe"
Auditoría correcta,8/3/2025 10:09:23,Microsoft-Windows-Security-Auditing,4672,Special Logon,"Se asignaron privilegios especiales a un nuevo inicio de sesión.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3E7

Privilegios:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
Auditoría correcta,8/3/2025 10:09:23,Microsoft-Windows-Security-Auditing,4624,Logon,"Se inició sesión correctamente en una cuenta.

Firmante:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		FP-2024$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3E7

Información de inicio de sesión:
	Tipo de inicio de sesión:		5
	Modo de administrador restringido:	-
	Credential Guard remota:	-
	Cuenta virtual:		No
	Token elevado:		Sí

Nivel de suplantación:		Suplantación

Nuevo inicio de sesión:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3E7
	Inicio de sesión vinculado:		0x0
	Nombre de cuenta de red:	-
	Dominio de cuenta de red:	-
	GUID de inicio de sesión:		{00000000-0000-0000-0000-000000000000}

Información de proceso:
	Id. de proceso:		0x47c
	Nombre de proceso:		C:\Windows\System32\services.exe

Información de red:
	Nombre de estación de trabajo:	-
	Dirección de red de origen:	-
	Puerto de origen:		-

Información de autenticación detallada:
	Proceso de inicio de sesión:		Advapi  
	Paquete de autenticación:	Negotiate
	Servicios transitados:	-
	Nombre de paquete (solo NTLM):	-
	Longitud de clave:		0

Este evento se genera cuando se crea una sesión de inicio. Lo genera el equipo al que se tuvo acceso.

Los campos de firmante indican la cuenta del sistema local que solicitó el inicio de sesión. Suele ser un servicio como el servicio de servidor o un proceso local como Winlogon.exe o Services.exe.

El campo Tipo de inicio de sesión indica la clase de inicio de sesión que se realizó. Los tipos más comunes son 2 (interactivo) y 3 (red).

Los campos Nuevo inicio de sesión indican la cuenta para la que se creó el nuevo inicio de sesión, es decir, aquella en la que se inició la sesión.

Los campos de red indican dónde se originó una solicitud de inicio de sesión remota. Nombre de estación de trabajo no está siempre disponible y se puede dejar en blanco en algunos casos.

El campo de nivel de suplantación indica en qué medida un proceso en la sesión de inicio de sesión puede suplantar.

Los campos de información de autenticación proporcionan información detallada sobre esta solicitud de inicio de sesión específica.
	- GUID de inicio de sesión es un identificador único que se puede usar para correlacionar este evento con un evento KDC.
	- Servicios transitados indica los servicios intermedios que participaron en esta solicitud de inicio de sesión.
	- Nombre de paquete indica el subprotocolo que se usó entre los protocolos NTLM.
	- Longitud de clave indica la longitud de la clave de sesión generada. Será 0 si no se solicitó una clave de sesión."
Auditoría correcta,8/3/2025 10:09:23,Microsoft-Windows-Security-Auditing,4672,Special Logon,"Se asignaron privilegios especiales a un nuevo inicio de sesión.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3E7

Privilegios:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
Auditoría correcta,8/3/2025 10:09:23,Microsoft-Windows-Security-Auditing,4624,Logon,"Se inició sesión correctamente en una cuenta.

Firmante:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		FP-2024$
	Dominio de cuenta:		WORKGROUP
	Id. de inicio de sesión:		0x3E7

Información de inicio de sesión:
	Tipo de inicio de sesión:		5
	Modo de administrador restringido:	-
	Credential Guard remota:	-
	Cuenta virtual:		No
	Token elevado:		Sí

Nivel de suplantación:		Suplantación

Nuevo inicio de sesión:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3E7
	Inicio de sesión vinculado:		0x0
	Nombre de cuenta de red:	-
	Dominio de cuenta de red:	-
	GUID de inicio de sesión:		{00000000-0000-0000-0000-000000000000}

Información de proceso:
	Id. de proceso:		0x47c
	Nombre de proceso:		C:\Windows\System32\services.exe

Información de red:
	Nombre de estación de trabajo:	-
	Dirección de red de origen:	-
	Puerto de origen:		-

Información de autenticación detallada:
	Proceso de inicio de sesión:		Advapi  
	Paquete de autenticación:	Negotiate
	Servicios transitados:	-
	Nombre de paquete (solo NTLM):	-
	Longitud de clave:		0

Este evento se genera cuando se crea una sesión de inicio. Lo genera el equipo al que se tuvo acceso.

Los campos de firmante indican la cuenta del sistema local que solicitó el inicio de sesión. Suele ser un servicio como el servicio de servidor o un proceso local como Winlogon.exe o Services.exe.

El campo Tipo de inicio de sesión indica la clase de inicio de sesión que se realizó. Los tipos más comunes son 2 (interactivo) y 3 (red).

Los campos Nuevo inicio de sesión indican la cuenta para la que se creó el nuevo inicio de sesión, es decir, aquella en la que se inició la sesión.

Los campos de red indican dónde se originó una solicitud de inicio de sesión remota. Nombre de estación de trabajo no está siempre disponible y se puede dejar en blanco en algunos casos.

El campo de nivel de suplantación indica en qué medida un proceso en la sesión de inicio de sesión puede suplantar.

Los campos de información de autenticación proporcionan información detallada sobre esta solicitud de inicio de sesión específica.
	- GUID de inicio de sesión es un identificador único que se puede usar para correlacionar este evento con un evento KDC.
	- Servicios transitados indica los servicios intermedios que participaron en esta solicitud de inicio de sesión.
	- Nombre de paquete indica el subprotocolo que se usó entre los protocolos NTLM.
	- Longitud de clave indica la longitud de la clave de sesión generada. Será 0 si no se solicitó una clave de sesión."
Auditoría correcta,8/3/2025 10:07:00,Microsoft-Windows-Security-Auditing,4672,Special Logon,"Se asignaron privilegios especiales a un nuevo inicio de sesión.

Sujeto:
	Id. de seguridad:		SYSTEM
	Nombre de cuenta:		SYSTEM
	Dominio de cuenta:		NT AUTHORITY
	Id. de inicio de sesión:		0x3E7

Privilegios:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
